Player,Birth Year,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Year_start,Year_end,Length,HOF,AllStar_MVP,Final_MVP,DPOY,Final,Champion,AllStar,First team,Second team,Third team,MVPs
Eddie Griffin,1983.0,303.0,117.0,6729.0,854.0,2263.0,0.3773751657092355,237.0,752.0,0.3151595744680851,617.0,1511.0,0.4083388484447386,0.4297392841361025,226.0,337.0,0.6706231454005934,497.0,1247.0,1744.0,236.0,105.0,518.0,227.0,506.0,2171.0,14.274305245950366,0.4501758402176438,0.3323022536456032,0.14891736632788333,8.757839203447762,21.017402288601573,14.98677366622084,5.879224253232279,0.8405558032397088,5.532738891365732,8.658507950661317,18.24021399910833,1.4999999999999998,9.4,10.8,0.0777959577946203,-2.25302422351018,1.2849754792688364,-0.9962252935057214,1.6,2002.0,2007.0,6.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
Eddie House,1979.0,717.0,31.0,12405.0,2078.0,5077.0,0.4092968288359267,817.0,2096.0,0.38979007633587787,1261.0,2981.0,0.4230124119423012,0.4897577309434705,383.0,450.0,0.8511111111111112,164.0,1059.0,1223.0,1112.0,470.0,58.0,569.0,927.0,5356.0,13.188778718258767,0.5076777251184833,0.4128422296631869,0.08863502068150482,1.561700927045546,9.789488109633213,5.7577831519548575,15.439613059250306,2.000411124546554,0.3687787182587666,9.733309149536476,21.768512696493353,6.300000000000002,13.8,20.1,0.07729713825070537,-0.04580411124546553,-1.46105602579605,-1.4969447803305118,1.7000000000000004,2001.0,2011.0,11.0,0,0.0,0.0,0.0,3,1,0.0,0.0,0.0,0.0,0.0
Eddie Hughes,1961.0,97.0,8.0,1158.0,116.0,279.0,0.4157706093189964,28.0,77.0,0.3636363636363637,88.0,202.0,0.4356435643564357,0.4659498207885305,36.0,52.0,0.6923076923076923,24.0,69.0,93.0,159.0,65.0,3.0,56.0,122.0,296.0,8.917789291882556,0.4902610308731946,0.2759856630824373,0.1863799283154122,2.102590673575129,6.620725388601036,4.194300518134715,16.382901554404143,2.5834196891191707,0.17374784110535405,15.363212435233159,12.042659758203799,0.2,1.2,1.4,0.06034369602763386,-2.4469775474956816,-0.07322970639032819,-2.423834196891192,-0.1,1988.0,1990.0,3.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
Eddie Johnson,1956.0,364.0,232.0,10372.0,2019.0,4420.0,0.4567873303167421,93.0,286.0,0.3251748251748252,1926.0,4134.0,0.4658925979680696,0.4673076923076923,1063.0,1377.0,0.7719680464778504,199.0,621.0,820.0,2064.0,294.0,39.0,950.0,829.0,5194.0,15.278528731199383,0.5167254291785717,0.06470588235294117,0.31153846153846154,2.1239394523717703,6.612601234091785,4.365821442344775,30.51698804473582,1.3889703046664097,0.2254820671037409,15.944128422676432,24.214799460084844,8.3,7.800000000000002,16.0,0.07431989973004244,0.7199093713844967,-2.044070574623988,-1.3195912070960276,1.7,1978.0,1987.0,10.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
Eddie Johnson,1960.0,1199.0,479.0,32604.0,7727.0,16361.0,0.4722816453761995,562.0,1679.0,0.334723049434187,7165.0,14682.0,0.4880125323525406,0.4894566346800318,3186.0,3792.0,0.8401898734177216,1786.0,3046.0,4832.0,2550.0,739.0,180.0,2076.0,2962.0,19202.0,15.909851551956814,0.5325167447979642,0.10262208911435733,0.2317706741641709,6.185274812906393,10.496564838670102,8.369982210771685,12.124846644583485,1.096089436878911,0.3152803337013863,10.332772052508897,25.27457367194209,46.79999999999999,18.8,65.60000000000001,0.09657492945650842,1.1640289535026376,-2.0752177646914487,-0.8918568273831431,9.1,1982.0,1999.0,18.0,0,0.0,0.0,0.0,0,0,2.0,0.0,0.0,0.0,0.0
Eddie Jones,1972.0,954.0,902.0,32778.0,4932.0,11286.0,0.4370015948963317,1546.0,4147.0,0.3727996141789245,3386.0,7139.0,0.4742961199047486,0.5054935318093213,2745.0,3394.0,0.8087802003535651,761.0,3096.0,3857.0,2812.0,1620.0,580.0,1507.0,2483.0,14155.0,16.699600341692594,0.5538227266467177,0.3674463937621832,0.3007265638844586,2.713237537372628,10.817087680761487,6.828930990298371,14.707328085911278,2.6129812679236077,1.3077033376044906,10.564692781743853,20.12066935139423,57.20000000000001,43.4,100.5,0.14723665263286353,2.5117304289462443,0.956839953627433,3.4600189151259992,45.0,1995.0,2008.0,14.0,0,0.0,0.0,0.0,0,0,3.0,0.0,0.0,0.0,0.0
Eddie Jordan,1955.0,109.0,0.0,1151.0,146.0,389.0,0.37532133676092544,4.0,28.0,0.14285714285714285,142.0,361.0,0.39335180055401664,0.38046272493573263,62.0,83.0,0.7469879518072289,15.0,71.0,86.0,255.0,118.0,2.0,146.0,187.0,358.0,9.280799304952218,0.4206617785297989,0.07197943444730077,0.2133676092544987,1.471763683753258,6.6113814074717645,4.161685490877497,25.916941789748048,4.7484795829713295,0.11068635968722852,25.710078192875763,19.711728931364032,-1.9,1.7000000000000002,-0.2000000000000001,-0.008018245004344048,-4.582536924413554,-0.050217202432667266,-4.632754126846222,-0.7999999999999999,1978.0,1984.0,7.0,0,0.0,0.0,0.0,3,1,0.0,0.0,0.0,0.0,0.0
Eddie Lee,1963.0,322.0,29.0,3787.0,596.0,1267.0,0.4704025256511444,0.0,9.0,0.0,596.0,1258.0,0.4737678855325914,0.4704025256511444,342.0,606.0,0.5643564356435643,400.0,602.0,1002.0,62.0,82.0,60.0,288.0,609.0,1534.0,10.180485872722473,0.5001173678307816,0.007103393843725336,0.4782951854775059,11.943754951148666,18.03641404805915,14.959123316609453,2.3351465540005285,1.0611829944547135,0.9524425666754688,16.081251650382892,19.943332453129123,-1.1,3.6,2.6,0.03232400316873515,-4.2478743068391855,-2.6145497755479266,-6.8367573277000275,-4.7,1985.0,1993.0,9.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
Eddie Phillips,1962.0,48.0,0.0,416.0,56.0,138.0,0.4057971014492754,0.0,2.0,0.0,56.0,136.0,0.4117647058823529,0.4057971014492754,40.0,59.0,0.6779661016949152,27.0,50.0,77.0,29.0,14.0,8.0,50.0,58.0,152.0,7.5,0.4635276896804098,0.014492753623188406,0.427536231884058,7.4,13.400000000000002,10.5,9.2,1.6,1.1,23.4,20.2,-0.6,0.7,0.1,0.011,-5.4,0.1,-5.299999999999999,-0.4,1983.0,1983.0,1.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
Eddie Robinson,1977.0,278.0,48.0,5345.0,852.0,1681.0,0.5068411659726353,8.0,32.0,0.25,844.0,1649.0,0.5118253486961795,0.5092207019631172,226.0,306.0,0.7385620915032679,241.0,523.0,764.0,252.0,216.0,91.0,215.0,345.0,1938.0,13.983854069223574,0.5336961071578066,0.01903628792385485,0.18203450327186202,5.09246024321796,10.960336763330217,8.034611786716559,8.402057998129093,2.0929092609915805,1.252647333956969,10.757605238540693,17.17307764265669,4.9,5.199999999999998,10.2,0.09134331150608044,-1.5352291861552851,-0.09212347988774557,-1.60488306828812,0.5999999999999999,2000.0,2004.0,5.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
Eddy Curry,1983.0,527.0,411.0,13109.0,2578.0,4734.0,0.5445711871567385,2.0,2.0,1.0,2576.0,4732.0,0.5443786982248521,0.5447824250105618,1662.0,2588.0,0.6421947449768161,947.0,1778.0,2725.0,287.0,155.0,384.0,1174.0,1562.0,6820.0,15.920337172934628,0.5806508738710512,0.0004224757076468103,0.5466835656949726,8.261881150354718,15.689327942634833,11.94508353039896,4.188008238614692,0.6172248073842398,2.2250438629948888,16.595049202837743,24.212266381875054,11.9,9.6,21.8,0.07956518422457852,-1.782592112289267,-1.7383095583187125,-3.529674269585781,-4.9,2002.0,2013.0,12.0,0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
Edgar Jones,1957.0,303.0,91.0,6010.0,1018.0,2027.0,0.5022200296003947,16.0,57.0,0.2807017543859649,1002.0,1970.0,0.5086294416243655,0.5061667488899853,681.0,946.0,0.7198731501057083,470.0,1012.0,1482.0,288.0,184.0,374.0,462.0,979.0,2733.0,14.713028286189685,0.5592983088030647,0.028120374938332512,0.4666995559940799,8.466189683860232,18.073627287853576,13.264342762063226,6.307720465890182,1.4048252911813643,3.341198003327787,16.009217970049914,19.073610648918468,5.9,6.8,12.7,0.1013236272878536,-1.1437603993344423,0.7063560732113144,-0.4205823627287854,2.4000000000000004,1981.0,1986.0,6.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
Eduardo Najera,1977.0,619.0,85.0,11213.0,1204.0,2505.0,0.4806387225548902,110.0,354.0,0.3107344632768362,1094.0,2151.0,0.5086006508600651,0.5025948103792415,534.0,796.0,0.6708542713567839,897.0,1410.0,2307.0,493.0,446.0,231.0,402.0,1378.0,3052.0,12.04608936056363,0.5344559476611422,0.14131736526946104,0.31776447105788425,9.006822438241326,14.081548202978688,11.545964505484704,6.453928475876213,2.0336395255507003,1.5153304200481583,12.27559083206992,12.890537768661375,12.8,12.000000000000005,24.7,0.10561892446267726,-0.7504860429858201,1.0232676357798982,0.2624007848033533,6.300000000000002,2001.0,2012.0,12.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
Edwin Ubiles,1987.0,4.0,0.0,52.0,5.0,18.0,0.2777777777777778,1.0,5.0,0.2,4.0,13.0,0.3076923076923077,0.3055555555555556,3.0,3.0,1.0,2.0,8.0,10.0,1.0,1.0,1.0,1.0,1.0,14.0,7.299999999999999,0.3623188405797101,0.2777777777777778,0.16666666666666666,4.3,17.5,10.900000000000002,2.8999999999999995,1.0,1.5,4.9,17.5,-0.1,0.0,0.0,-0.026,-6.0,-2.8,-8.8,-0.1,2012.0,2012.0,1.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
Edy Tavares,1993.0,2.0,0.0,28.0,4.0,5.0,0.8,0.0,0.0,0.0,4.0,5.0,0.8,0.8,0.0,3.0,0.0,4.0,7.0,11.0,1.0,0.0,6.0,2.0,3.0,8.0,21.3,0.6329113924050632,0.0,0.6,16.3,26.7,21.6,5.1,0.0,17.3,24.0,13.2,0.0,0.1,0.1,0.15,-3.8,7.7,3.9,0.0,2017.0,2017.0,1.0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
Efthimi Rentzias,1976.0,35.0,0.0,144.0,20.0,59.0,0.3389830508474576,4.0,8.0,0.5,16.0,51.0,0.3137254901960784,0.3728813559322034,8.0,9.0,0.8888888888888888,10.0,16.0,26.0,7.0,6.0,2.0,4.0,21.0,52.0,10.6,0.41296060991105465,0.13559322033898305,0.15254237288135594,8.0,13.3,10.6,8.0,2.2,1.1,6.0,20.9,0.0,0.2,0.2,0.057999999999999996,-3.0,-1.6,-4.7,-0.1,2003.0,2003.0,1.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
Ekpe Udoh,1988.0,270.0,52.0,4564.0,409.0,953.0,0.4291710388247639,0.0,3.0,0.0,409.0,950.0,0.4305263157894737,0.4291710388247639,254.0,353.0,0.7195467422096318,361.0,499.0,860.0,179.0,124.0,324.0,189.0,573.0,1072.0,10.835933391761612,0.4836148404792839,0.003147953830010493,0.3704092339979014,8.586503067484664,12.466652059596846,10.496231375985976,5.621209465381246,1.397589833479404,5.392638036809816,14.657493426818581,12.67730061349693,1.6,4.0,5.8,0.05998992112182296,-3.3883873794916743,2.3070113935144607,-1.1354951796669588,1.0,2011.0,2015.0,5.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
Elden Campbell,1969.0,1044.0,671.0,25776.0,4062.0,8835.0,0.4597623089983022,2.0,37.0,0.054054054054054064,4060.0,8798.0,0.4614685155717209,0.4598754951895869,2679.0,3832.0,0.6991127348643006,1880.0,4236.0,6116.0,1199.0,702.0,1602.0,1367.0,3006.0,10805.0,15.90671166977033,0.5134929113741175,0.0041878890775325405,0.4337294850028297,8.322633457479826,18.602777777777774,13.498510242085665,7.660051986343887,1.4187383612662938,4.28566495965239,11.464614369956546,20.59166278708876,25.1,37.7,62.8,0.11698199875853507,-1.8913252638112967,1.5392419304779643,-0.3498292985723154,11.0,1991.0,2005.0,15.0,0,0.0,0.0,0.0,3,1,0.0,0.0,0.0,0.0,0.0
Eldridge Recasner,1968.0,296.0,47.0,5121.0,629.0,1478.0,0.425575101488498,239.0,584.0,0.4092465753424658,390.0,894.0,0.436241610738255,0.5064276048714479,235.0,265.0,0.8867924528301887,131.0,403.0,534.0,522.0,129.0,12.0,305.0,403.0,1732.0,11.631126733059947,0.5430829048037126,0.395128552097429,0.17929634641407308,3.0637375512595195,8.904686584651436,6.065963678968951,16.768228861550483,1.3343682874438585,0.1749658269869166,16.020113259129072,17.16854130052724,5.0,3.9,8.9,0.0825327084553798,-0.4218316735012693,-1.7504979496192148,-2.1867018160515523,-0.30000000000000004,1995.0,2002.0,8.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
Elfrid Payton,1995.0,237.0,190.0,7046.0,1049.0,2350.0,0.44638297872340427,81.0,280.0,0.2892857142857143,968.0,2070.0,0.4676328502415459,0.4636170212765958,376.0,615.0,0.6113821138211382,273.0,724.0,997.0,1530.0,319.0,80.0,558.0,529.0,2555.0,14.994337212602895,0.4874837823399222,0.11914893617021274,0.2617021276595745,4.217925063866023,11.602952029520294,7.808543854669316,33.72208345160375,2.2799034913426057,0.9358359352824296,17.719741697416968,20.06896111268805,2.9,6.0,8.9,0.06088873119500425,-0.5642350269656543,0.1988504115810389,-0.3349418109565711,2.9000000000000004,2015.0,2017.0,3.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
Elias Harris,1990.0,2.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.6,0.0,0.0,0.0,9.7,0.0,4.9,11.4,4.4,0.0,0.0,4.0,0.0,0.0,0.0,0.018000000000000002,-3.7,2.7,-0.9,0.0,2014.0,2014.0,1.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
Elijah Millsap,1988.0,69.0,5.0,1120.0,93.0,284.0,0.3274647887323944,29.0,104.0,0.27884615384615385,64.0,180.0,0.3555555555555556,0.3785211267605634,72.0,106.0,0.6792452830188679,37.0,154.0,191.0,78.0,63.0,19.0,78.0,159.0,287.0,7.451696428571428,0.4340067747398984,0.3661971830985916,0.3732394366197183,3.804196428571428,15.851874999999998,9.869285714285716,10.619821428571427,2.9643750000000004,1.3866964285714285,18.989196428571425,16.696160714285714,-1.3,1.7,0.4,0.016812499999999998,-3.8013392857142856,1.777767857142857,-2.023571428571429,0.0,2015.0,2017.0,3.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
Elliot Perry,1970.0,549.0,133.0,9501.0,1353.0,2945.0,0.4594227504244482,138.0,384.0,0.359375,1215.0,2561.0,0.4744240531042562,0.4828522920203735,605.0,773.0,0.7826649417852523,185.0,557.0,742.0,1699.0,574.0,20.0,780.0,707.0,3449.0,14.263519629512679,0.5249427722579388,0.13039049235993208,0.2624787775891341,2.2359014840543106,6.853857488685402,4.552678665403642,27.692074518471745,3.1011577728660153,0.12779707399221138,19.207493948005467,19.02355541521945,6.1,7.9,14.000000000000005,0.07060877802336596,-0.8343437532891274,-1.3515629933691191,-2.1475423639616884,-0.40000000000000013,1992.0,2002.0,11.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
Elliot Williams,1990.0,109.0,2.0,1470.0,193.0,458.0,0.4213973799126637,54.0,174.0,0.3103448275862069,139.0,284.0,0.4894366197183099,0.480349344978166,97.0,145.0,0.6689655172413793,38.0,123.0,161.0,94.0,45.0,6.0,78.0,158.0,537.0,9.55843537414966,0.5145649674204675,0.3799126637554585,0.3165938864628821,2.7459183673469387,9.472857142857142,6.014965986394558,9.843741496598641,1.5391836734693878,0.3195918367346939,13.31503401360544,17.566870748299316,0.2,0.5,0.7,0.02341088435374149,-2.6228571428571428,-2.7227891156462585,-5.266938775510204,-1.3000000000000005,2012.0,2016.0,5.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
Elmer Bennett,1971.0,21.0,0.0,159.0,16.0,47.0,0.3404255319148936,3.0,11.0,0.2727272727272727,13.0,36.0,0.3611111111111111,0.3723404255319149,13.0,18.0,0.7222222222222222,1.0,9.0,10.0,22.0,9.0,1.0,20.0,16.0,48.0,6.2075471698113205,0.43699927166788055,0.23404255319148934,0.3829787234042553,0.7056603773584906,6.633962264150942,3.6849056603773587,23.545283018867927,3.079245283018868,0.4566037735849057,27.545283018867927,21.411320754716982,-0.5,0.1,-0.3,-0.0950754716981132,-6.349056603773584,-1.732075471698113,-8.069811320754718,-0.2,1995.0,1997.0,3.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
Elmore Spencer,1970.0,157.0,75.0,2641.0,389.0,754.0,0.5159151193633952,0.0,3.0,0.0,389.0,751.0,0.5179760319573902,0.5159151193633952,145.0,250.0,0.58,127.0,428.0,555.0,109.0,53.0,170.0,249.0,336.0,923.0,9.957402499053387,0.5341435185185185,0.003978779840848806,0.3315649867374005,5.162287012495267,17.63445664521015,11.365240439227565,6.070049223778873,0.944793638773192,4.055887921241953,22.29935630443014,17.590041650889813,-2.5,2.5,8.326672684688674e-17,0.0006823173040514938,-5.082847406285499,0.944793638773192,-4.14884513441878,-1.4,1993.0,1997.0,5.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
Elston Turner,1960.0,505.0,97.0,9006.0,1049.0,2429.0,0.4318649650061754,7.0,46.0,0.15217391304347827,1042.0,2383.0,0.4372639530004197,0.4333058871963771,292.0,409.0,0.7139364303178484,556.0,819.0,1375.0,914.0,442.0,27.0,455.0,910.0,2397.0,9.577825893848543,0.4593784496504354,0.018937834499794155,0.16838205022643066,6.475871641128137,10.262813679769042,8.290628469908949,12.751476793248944,2.275527426160337,0.20527426160337556,14.732644903397734,13.531634465911615,0.6000000000000001,7.899999999999999,8.5,0.04508294470353098,-2.0943704197201867,0.526115922718188,-1.6080612924716855,0.8999999999999999,1982.0,1989.0,8.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
Elton Brand,1980.0,1058.0,868.0,34910.0,6599.0,13185.0,0.5004929844520288,2.0,21.0,0.09523809523809523,6597.0,13164.0,0.5011394712853237,0.5005688282138794,3627.0,4929.0,0.7358490566037735,3304.0,5736.0,9040.0,2184.0,940.0,1828.0,2060.0,3115.0,16827.0,20.500240618733887,0.5479765217119456,0.0015927189988623437,0.3738339021615472,10.99422228587797,18.97792036665712,15.000008593526212,11.679023202520769,1.4218934402749928,3.9304182182755656,11.793414494414208,22.846413635061587,65.80000000000003,43.9,109.70000000000002,0.15073904325408194,1.3460097393297048,1.77787453451733,3.1390518476081346,45.2,2000.0,2016.0,17.0,0,0.0,0.0,0.0,0,0,2.0,0.0,0.0,0.0,0.0
Elvin Hayes,1946.0,244.0,129.0,6328.0,1101.0,2379.0,0.4627994955863808,2.0,11.0,0.18181818181818185,1099.0,2368.0,0.4641047297297297,0.4632198402690206,562.0,841.0,0.6682520808561236,553.0,1070.0,1623.0,373.0,128.0,213.0,490.0,642.0,2766.0,13.86510745891277,0.5030847132089747,0.004623791509037411,0.35350987810004203,9.161061946902654,19.14007585335019,13.933185840707962,8.375063211125159,0.9528761061946904,1.8735461441213648,15.060777496839444,20.653065739570167,2.1,5.7,7.7,0.05857016434892541,-1.5085967130214917,0.13874841972187105,-1.3698482932996208,0.9999999999999998,1969.0,1984.0,16.0,1,0.0,0.0,0.0,3,1,12.0,0.0,0.0,0.0,0.0
Emanual Davis,1969.0,226.0,62.0,3934.0,402.0,1020.0,0.3941176470588235,156.0,443.0,0.3521444695259593,246.0,577.0,0.4263431542461005,0.4705882352941176,140.0,178.0,0.7865168539325843,79.0,361.0,440.0,396.0,167.0,29.0,267.0,344.0,1100.0,9.625063548551092,0.5007648044285818,0.4343137254901961,0.17450980392156862,2.296263345195729,10.39425521098119,6.378800203355364,15.443645144890695,2.221021860701576,0.5534062023385866,19.662379257752928,15.651550584646671,-0.1999999999999999,2.7,2.5000000000000004,0.03073436705643112,-1.8258515505846469,-0.6349262836807321,-2.4607778342653788,-0.30000000000000004,1997.0,2003.0,7.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
Emeka Okafor,1983.0,590.0,584.0,18702.0,2956.0,5772.0,0.5121275121275122,0.0,2.0,0.0,2956.0,5770.0,0.5123050259965338,0.5121275121275122,1344.0,2303.0,0.5835866261398176,1907.0,3940.0,5847.0,512.0,406.0,978.0,971.0,1666.0,7256.0,16.995957651588068,0.534683699516014,0.0003465003465003465,0.398995148995149,11.772484226285956,25.119350871564542,18.34055181264036,4.681509998930597,1.1365148112501338,4.115244358892096,12.67291198802267,18.997091220190352,16.900000000000002,27.2,44.3,0.11364789862046837,-1.9445888140305847,1.5236231419099562,-0.4049620361458669,7.6,2005.0,2013.0,9.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
Emmanuel Mudiay,1997.0,123.0,107.0,3474.0,537.0,1456.0,0.3688186813186813,130.0,410.0,0.3170731707317073,407.0,1046.0,0.3891013384321224,0.4134615384615384,271.0,376.0,0.7207446808510638,61.0,349.0,410.0,589.0,106.0,48.0,340.0,236.0,1475.0,10.304720782959123,0.45484260903887896,0.2815934065934066,0.2582417582417583,1.9428324697754749,11.183304548071387,6.523776626367298,26.086010362694307,1.5190558434081751,1.1166954519286123,17.333390903857225,24.445365572826713,-3.7,1.7,-1.9,-0.02674035693724813,-2.6548071387449625,-1.4428324697754749,-4.0976396085204385,-1.7999999999999998,2016.0,2017.0,2.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
Enes Kanter,1993.0,445.0,114.0,9479.0,2040.0,3852.0,0.5295950155763239,32.0,107.0,0.29906542056074764,2008.0,3745.0,0.5361815754339119,0.5337487019730011,919.0,1196.0,0.7683946488294314,1185.0,1812.0,2997.0,269.0,168.0,197.0,682.0,942.0,5031.0,19.61970672011816,0.5745459362666278,0.027777777777777776,0.3104880581516096,14.14784259943032,21.42436965924676,17.786074480430425,5.0628336322396885,0.9100538031437916,1.6370714210359745,13.65207300348138,23.624812743960327,17.7,8.700000000000001,26.500000000000004,0.1348104230404051,-0.4376305517459648,-2.1242430636143053,-2.5275450996940605,-1.3,2012.0,2017.0,6.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
Ennis Whatley,1963.0,385.0,193.0,7108.0,845.0,1805.0,0.4681440443213297,3.0,31.0,0.0967741935483871,842.0,1774.0,0.4746335963923337,0.4689750692520776,457.0,605.0,0.7553719008264462,198.0,481.0,679.0,1754.0,383.0,44.0,687.0,711.0,2150.0,12.982709622960046,0.5190227887215141,0.01717451523545706,0.3351800554016621,3.0765616207090605,7.586789532920653,5.31019977490152,34.17227068092291,2.6359313449634207,0.3621693866066405,24.83442599887451,16.059271243669105,2.1,7.199999999999998,9.5,0.06471201463140124,-1.644752391671356,-0.8442740574001126,-2.463477771525042,-0.8,1984.0,1997.0,14.0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
Eric Anderson,1971.0,27.0,0.0,83.0,12.0,35.0,0.3428571428571429,2.0,2.0,1.0,10.0,33.0,0.30303030303030304,0.37142857142857133,16.0,27.0,0.5925925925925926,12.0,19.0,31.0,5.0,3.0,2.0,7.0,23.0,42.0,13.132530120481928,0.4479522184300342,0.057142857142857134,0.7714285714285715,16.633734939759034,25.09759036144579,20.989156626506023,9.242168674698798,1.855421686746988,1.6409638554216863,12.93614457831325,28.24698795180723,0.0,0.2,0.2,0.10744578313253013,-3.560240963855421,0.1795180722891567,-3.3807228915662653,0.0,1993.0,1994.0,2.0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
Eric Bledsoe,1990.0,418.0,256.0,11309.0,1913.0,4308.0,0.4440575673166202,359.0,1075.0,0.33395348837209304,1554.0,3233.0,0.4806681101144448,0.4857242339832869,1295.0,1619.0,0.7998764669549104,337.0,1246.0,1583.0,1924.0,583.0,204.0,1128.0,827.0,5480.0,17.467176585020777,0.5457775936387032,0.2495357474466109,0.3758124419684308,3.3895039349190905,12.448571933857991,7.872641259174111,27.303200990361663,2.6054116190644616,1.4622513042709344,18.911663277035988,23.72690777257052,11.7,11.7,23.200000000000006,0.09874957998054648,1.1273056857370236,0.7808647979485367,1.9122734105579624,11.3,2011.0,2017.0,7.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
Eric Dawson,1985.0,4.0,0.0,39.0,7.0,12.0,0.5833333333333334,0.0,0.0,0.0,7.0,12.0,0.5833333333333334,0.5833333333333334,1.0,2.0,0.5,5.0,5.0,10.0,0.0,1.0,2.0,3.0,6.0,15.0,14.6,0.5822981366459627,0.0,0.16666666666666666,15.0,14.4,14.7,0.0,1.3,3.7,18.9,18.6,0.0,0.1,0.1,0.10599999999999997,-3.3,-2.6,-5.9,0.0,2012.0,2012.0,1.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
Eric Fernsten,1954.0,75.0,0.0,604.0,48.0,101.0,0.4752475247524752,0.0,0.0,0.0,48.0,101.0,0.4752475247524752,0.4752475247524752,44.0,64.0,0.6875,41.0,87.0,128.0,19.0,21.0,15.0,32.0,72.0,140.0,9.098344370860929,0.5419634561783833,0.0,0.6336633663366337,8.097682119205299,16.79867549668874,12.498344370860927,3.9347682119205296,1.6658940397350992,1.4341059602649004,20.49470198675497,10.906622516556293,0.2,1.0,1.2,0.09425496688741722,-3.102980132450332,1.5649006622516557,-1.5380794701986755,0.1,1976.0,1984.0,9.0,0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
Eric Gordon,1989.0,492.0,413.0,16471.0,2772.0,6437.0,0.43063538915643934,1023.0,2690.0,0.3802973977695167,1749.0,3747.0,0.46677341873498795,0.5100978716793537,1584.0,1940.0,0.8164948453608247,224.0,1027.0,1251.0,1559.0,491.0,159.0,1050.0,985.0,8151.0,14.72336227308603,0.5590074890955476,0.4178965356532546,0.3013826316607115,1.5581446178131262,7.214516422803715,4.34472709610831,15.682630077105214,1.5308724424746525,0.7721085544289965,12.615238904741664,22.746791330216737,20.1,6.300000000000002,26.2,0.07648272721753385,1.535699107522312,-2.17787019610224,-0.6346366340841479,5.700000000000001,2009.0,2017.0,9.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
Eric Johnson,1967.0,48.0,2.0,272.0,20.0,84.0,0.2380952380952381,1.0,6.0,0.16666666666666666,19.0,78.0,0.2435897435897436,0.24404761904761904,13.0,17.0,0.7647058823529411,8.0,20.0,28.0,64.0,17.0,2.0,26.0,49.0,54.0,4.6,0.2951464801049409,0.07142857142857142,0.2023809523809524,3.7,8.1,6.0,30.7,3.1,0.5,22.1,18.8,-0.8,0.4,-0.4,-0.065,-6.6,0.3,-6.2,-0.3,1990.0,1990.0,1.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
